,Date,User,Tweet
1580,2021-07-12 19:24:39+00:00,Connergrant31,"LaVine has his eyes on a new running mate in Chicago. Can the #Bulls make it happen? #BullsNation #NBATrades 
https://t.co/my3qGxq5sI"
1581,2021-07-11 08:36:04+00:00,LTrain_NBA,"Η Βίρτους Μπολόνια και η Παρτιζάν έχουν δείξει ενδιαφέρον για τον Brad Wanamaker. O guard των Hornets μένει ελεύθερος αυτό το καλοκαίρι.
#nbarumors #nbafreeagency #nbatrades #nba"
1582,2021-07-10 07:53:43+00:00,cyrusjrogers,I feel that NBA teams in need of a PG should seriously consider Patty Mills. The Aussie guard would be a valuable asset if he leave the Spurs. #NBATrades
1583,2021-07-10 05:22:29+00:00,LTrain_NBA,"Και ο Roy Rogers, μέχρι τώρα βοηθός προπονητής στους #clippers, στο προπονητικό τιμ των #blazers, ως AC του Billups.
#nbarumors #nbafreeagency #nbatrades #nba"
1584,2021-07-09 15:40:04+00:00,LTrain_NBA,"Ο Scott Brooks υπέγραψε με τους #blazers ως βοηθός του Chauncey Billups.
#nbarumors #nbafreeagency #nbatrades #nba"
1585,2021-07-08 23:41:36+00:00,KhiTv_,"Rebuilding the LAKERS 👀

https://t.co/fwwMsVhter

#nba2k21 #nba2k #nba2k21nextgen #nba2k21news #twitchstreamer #twitchaffiliate #ps5share #xboxseriesx #subscribe #mynba #myleague #nba2k21myleague #nba2k21mynba #mygm #anthonydavis #anthonydavislakers #nbatrades #nbatraderumors https://t.co/7hledkVNRX"
1586,2021-07-08 00:53:47+00:00,WWSRN_Radio,#NBA #NBAFinals #Suns #Bucks #NBATrades #NBADraft #Knicks #NFL #Packers #AaronRodgers #DavanteAdams #Raiders #MLB #TradeDeadline #Mets #Yankees #JoshAllen #UFC #UFC264 #ConorMcGregor #DustinPoirier https://t.co/eZL5YoCZDf
1587,2021-07-07 20:59:10+00:00,BorrisAZ1986,Everyone hating on the @Bucks and @Suns all because they did it the right way #NBADraft #nbafreeagents #nbatrades the has been real for both of them… good job @Giannis_An34 @DevinBook @CP3 @DeandreAyton @Khris22m @Jrue_Holiday11 @NBA @NBAonTNT @espn @SportsCenter
1588,2021-07-07 20:03:01+00:00,prankcall423,⁦@DetroitPistons⁩ ⁦@okcthunder⁩ something like this would be interesting to see happen. #nba #nbatrades https://t.co/TJVY9tpfTl
1589,2021-07-07 15:35:42+00:00,hello_adia,I don’t normally do this but I agree with @RealSkipBayless I want the @Lakers to keep @kylekuzma and send Drummond some where else. @LakersNation @Lakers #laker fans which one would you rather keep? #lakers #nbatrades #trades
1590,2021-07-07 01:08:51+00:00,DrecoTweets,I Can See A Kuzma To The Rockets Trade Happening 🌬🚀 #Lakers #Rockets #LakeShow #kuzma #nbatrades https://t.co/TCME6arxRP
1591,2021-07-05 17:41:28+00:00,LTrain_NBA,"Τετραετές συμβόλαιο θα υπογράψει με τους Hawks o Nate McMillan. Φέτος ηταν στην ομάδα ως υπηρεσιακός, μετά την απόλυση του Pierce. Η καλή πορεία των Hawks όμως στα playoffs του εξασφάλισε το επόμενο του συμβόλαιο.
#nbarumors #nbafreeagency #nbatrades #nba"
1592,2021-07-05 13:11:46+00:00,pdenglert,"Let’s talk Ben Simmons…What would be the best win-win trade scenario for the @sixers &amp; a team to be named?

#nba #nbatwitter #sixers #philadelphia #nbatrades https://t.co/J5GjlWqdmw"
1593,2021-07-03 20:42:33+00:00,BullsCentralYT,What’s the most you’re willing to trade for Ben Simmons if you’re the Bulls? Here are 5 scenarios I like… #BullsNation #nba #chicagobulls #bensimmons #nbatrades    https://t.co/4zdtlHj08d
1594,2021-07-03 18:14:22+00:00,dontatmehtx,#aaronrodgers #deshaunwatson #damianlillard #bensimmons #dametime #damedolla #nbatrades #nbarumors #nba #nfltrades #nflrumors #nfl #greenbaypackers #houstontexans #portlandtrailblazers #philadelphia76ers #sixers #packers #texans #blazers
1595,2021-07-03 00:30:48+00:00,InTheShed4,Good luck Philly. Hope you have a loose interpretation of “All-Star Caliber”. #Philadelphia #76ers #Philly #BenSimmons #NBATrades #NBA #Sixers #Basketball #InTheShed #WesAnderson #Politics #Sports #Paranormal #News #Spotify #ApplePodcasts #Stitcher #iHeaetRadio https://t.co/a4Mc7vmbxP
1596,2021-07-02 20:45:15+00:00,xxxaristotle,Hey we’ll trade Kuzma for Ben Simmons. Straight up. Who says no? 😂 #bensimmons #Nbatrades #Nba https://t.co/FpTzpREjje
1597,2021-07-02 17:32:52+00:00,LTrain_NBA,"Θεωρώ σχεδόν δεδομένο ότι ο Leonard δε θα μείνει σε Clippers μετά το καλοκαίρι. Απόφαση με πολλές προεκτάσεις, που δε θεωρώ υποχρεωτικά ότι είναι αρνητικό για τους -George πλέον να ηγειται- Clippers.
Που θα πάει ο Leonard?
👉#mavs 👉#heat
#nbarumors #nbafreeagency #nbatrades #nba"
1598,2021-07-02 14:42:24+00:00,PETTYMAN72,"📣 New Podcast! ""NBA Playoff Uncertainty, WILD NBA Trades, New NBA Coaches (Episode #17 Pt. 1)"" on @Spreaker #atlantahawks #clippers #milwaukeebucks #nbacoaches #nbaplayoff #nbatrades #paulgeorge #suns https://t.co/hPD5s8Gq0n"
1599,2021-07-02 00:13:28+00:00,joeyburtoft,#theringer #billsimmons #billsimmonspodcast #nbatrades whole vid on YT https://t.co/IwkMWcdIaa
1600,2021-07-01 14:02:37+00:00,LTrain_NBA,"100-120Μ συμβόλαιο λέει θα ψάξει το καλοκαίρι ο Schroder.
Το καλό για αυτόν είναι ότι δεν πρόκειται να του τα δώσουν ούτε οι Knicks πλέον.
#nbarumors #nbafreeagency #nbatrades #nba"
1601,2021-07-01 03:46:58+00:00,jimkryjer2128,"The Brothers of Broad Street Podcast Episode 13 Pt.1 https://t.co/xIx2e071LG via @YouTube 

@bzelig1712 @anthonyregs 

#nbaplayoffs #NBAFinals #bensimmons #sixers #heat #cavs #trades #nbatrades #podcast #podcasts #entertainment #video #sports #sportstalk #sportstalkradio #espn"
1602,2021-06-30 19:40:25+00:00,prudencio_logan,Go Vote ! #nba #nbatwitter #basketball #k #kobe #dunk #nbaontnt #ncaabasketball #sports #nbaonespn #houstonrockets #jamesharden #nbaonabc #ballup #slamonline #nbabasketball #backboard #freethrow #nbaallstargame #dloading #nbatrades #crossover #woj #ballislife #lakers #lebronjames https://t.co/5YRoLgFRlP
1603,2021-06-30 19:39:55+00:00,prudencio_logan,Go Vote !! #nba #nbatwitter #basketball #kobe #dunk #nbaontnt #ncaabasketball #sports #nbaonespn #houstonrockets #jamesharden #nbaonabc #ballup #slamonline #nbabasketball #backboard #freethrow #nbaallstargame #dloading #nbatrades #crossover #woj #ballislife #lakers #LeBronJames https://t.co/Ok5sUY9a9z
1604,2021-06-30 16:01:31+00:00,Psycho_Ico_Pod,"🏀 Should the Sixers trade Ben Simmons?! 👀 Pols would take Lonzo Ball for him‼️🍿 Give us your reactions 🗣

✅ Subscribe to us on #ApplePodcasts #Spotify #YouTube 
📱 Follow us on #Instagram #Twitter #Facebook 

#psychoticiconic #nba #bensimmons #sixers #nbatrades #lonzoball https://t.co/qZxYk8DQ3R"
1605,2021-06-29 15:57:02+00:00,Lines,#NBA #NBAPlayoffs #Dallas #Mavericks #nbatrades #NBATwitter https://t.co/VT4yXN1bmS
1606,2021-06-29 02:35:41+00:00,Xross0ver,Some of these “Siakam trades” I’ve been seeing are out of pocket. People really out here like “ What you think about this 🤔????” #Siakam #Raptors #Nba #NBATrades https://t.co/GmgrX3W9Gb
1607,2021-06-28 22:49:03+00:00,Sportsw_chris,My hot take today! The Warriors are really going to have a bounce-back season. I'm just anxious to see what moves they make this offseason! #NBATwitter #stephcurry #DubNation #gsw #warriorstwitter #nbatrades #NBADraft #nbadraftlottery https://t.co/ybznPJMSLN
1608,2021-06-28 22:20:08+00:00,justgoodnetwork,The Suns are one win away from the Finals and they have three legit stars playing well. @showtime___22. #pheonixsuns #suns #devinbooker #ayton  #nba #nbabasketball #nbayoungboyedits #nbaplayoffs2021 #nbatrades #nbaontnt #nbanation #nbalive https://t.co/0CARWVOsGy
1609,2021-06-28 17:20:21+00:00,JJBuckets17,"The #Toronto #Raptors won big on #NBADraftLottery night. Now sitting at No. 4, is there an opportunity for them to jump even higher? Let's talk #basketball. 

#NBA #NBATwitter #NBADraft #NBANews #NBATrades #YouTube #WeTheNorth

https://t.co/FU3GjlQbbl"
1610,2021-06-28 14:59:25+00:00,Opinionated_MJ,"Go follow Kay's youtube page
Especially if you're a 2k head 🏀.

@Kay_2wice

#Dame
#dametime
#NBAtrades

#NBATwitter

https://t.co/CTTfxo9epA"
1611,2021-06-28 14:53:55+00:00,Hoop_Gossip,"#raptors #goldenstatewarriors #NBA  #nbatraderumors  #nbatrade #NBATrades  

https://t.co/aubzT27mLH"
1612,2021-06-27 21:16:13+00:00,Ehaylett06,Fair trade? Adjustments? #nbatrades https://t.co/GM1857fmIt
1613,2021-06-27 17:15:02+00:00,3N1podcast,"Kemba Walker is heading to Oklahoma City and Al Horford is on his way back to Boston. Which team won the trade?

#3N1podcast #BostonCeltics #KembaWalker #NBA #NBAtrades https://t.co/JL9iZH1UUP"
1614,2021-06-27 16:32:22+00:00,htfanbanter,My latest blog post is out. https://t.co/K3HC0Br6r5 #nba2k #basketball  #nbabasketball #nbatrades #nbatraderumors #NBATwitter #nbaallstar #nbatradetalk #blogpost #bloggers #playoffsnba #blog #basketballgames #nbatradenews #basketballneverstops #blogged #sports #nba #blogger
1615,2021-06-26 15:14:21+00:00,michaelolmoz,Who wins this trade? @KOT4Q @celtics @trailblazers #nba #nbatrades #blazers #celtics https://t.co/aeMnh2lJ42
1616,2021-06-26 11:38:22+00:00,randy12353,#nbatrades #BenSimmons #sixers #Warriors Wiggins and oubre for Simmons and 2 firsts
1617,2021-06-24 17:23:39+00:00,Sportsw_chris,Hot takes aew back! Here is my hot take for today. In the second picture is the reasoning behind it. I expect the Hornets to make major moves in the next few months. #nba #NBATwitter #NBADraftLottery #nbahottakes #nbatrades #AllFly #bethefight #sportspodcast #NBADraft #draft2021 https://t.co/5mNfiBvVhZ
1618,2021-06-23 20:48:00+00:00,JustDeeccus,My perfect off-season trade. @sixers would just have to work around a sign and trade deal with Lowry to get him closer to an 18 million dollar salary. Picks may have to be included. @warriors @Raptors #nbatrades https://t.co/t2LJKEWiQL
1619,2021-06-23 14:43:52+00:00,HappyHourST,"Kemba Traded👋, Bucks Advance📈, Suns Dominate🔥, What’s next for Jazz/Nets⏩⏩? NBA Conference Finals Preview👀👀 #nba #NBAPlayoffs #NBATwitter  #Nbatrades 

https://t.co/kdFz8kYADj"
1620,2021-06-22 16:19:52+00:00,ddurrett10,"Here is my podcast for today. Link: https://t.co/TRDjE7zcxR
#Durrett'sTake #NBAPlayoffs #nbatrades"
1621,2021-06-22 16:14:06+00:00,ThePurpleBizon,"Rosas is smarter than to get ripped off like that.
#Timberwolves #NBA #NBAtrades https://t.co/qnYW4JMF34"
1622,2021-06-21 21:42:19+00:00,Graw2R,Waited to long.  If Ben isn't traded.  Embiid will bark for a trade possible. But now you waited to long now and stock drop badly.  Who is the GM again?  Unless owners didn't want to trade him yet.  I'd be a good trader GM just need a asGM drafter@sixers #NBATRADES #TradeSimmons
1623,2021-06-21 21:25:39+00:00,kmcorder,"Hypothetical trade:

Lavine for Simmons would be so legit for the 76ers. #NBATRADES 
#Bulls #PhilaUnite"
1624,2021-06-21 18:16:43+00:00,Sportsw_chris,"He sure fooled me man. Sad thing is, this could be the wakeup call he needed to start playing better. Oh well, Daryl probably will trade him anyway. #NBATwitterLive #bensimmons #nbatrades #SixersTwitter #HereTheyCome https://t.co/1gnFXTZIvM"
1625,2021-06-21 17:16:11+00:00,LTrain_NBA,"Η Becky Hammon κι ο Chauncey Billups οι δύο επικρατέστεροι υποψήφιοι για τον πάγκο των #blazers
#nbarumors #nbafreeagency #nbatrades #nba"
1626,2021-06-20 14:19:50+00:00,LTrain_NBA,"Δε θα ενεργοποιήσει την player option που έχει στο συμβόλαιο του ο Spencer Dinwiddie, οπότε και θα είναι ελεύθερος το καλοκαίρι.
#nbarumors #nbafreeagency #nbatrades #nba"
1627,2021-06-19 02:48:37+00:00,StatsFreeSports,"In this video I predict that Ben Simmons will be traded this offseason to the OKC Thunder

#NBA #NBATwitter #NBANews #NBARumors #BenSimmons #76ers #Hawks #KembaWalker #OKCThunder #JoelEmbiid #DocRivers #NBATrades #NBAPlayoffs2021 #Celtics 

https://t.co/cEXs9aMsYI"
1628,2021-06-19 01:40:03+00:00,ThePurpleBizon,"Simmons + a top 5 pick for Russell.
#Timberwolves #Sixers #NBA #NBATrades #NBATwitter"
1629,2021-06-18 22:44:50+00:00,Noe82266344,"@ACFresh21 most likely ending up in Chicago, New York, or Toronto! You’ll always be a Laker to me my boii!!
As for Schroeder New York might be the case. #nbatrades #nba #NBAPlayoffs https://t.co/NfGcPKtSqh"
1630,2021-06-18 19:05:33+00:00,MinutemenSports,Blockbuster NBA trade. Main trade points are Boston trades Kemba walker and First round pick to OKC for al horford and moses brown. WOW #kemba #nbatrades #alhorford #NBA #OKC #BOS #celtics #1stround #2round https://t.co/lCIzvKtfur
1631,2021-06-18 18:24:09+00:00,MaxGeller18,Kemba just got traded to OKC for Horford 😱#Kembawalker #AlHorford #NBAtrades
1632,2021-06-18 18:05:19+00:00,LTrain_NBA,"Οι #celtics ελπίζουν σε δεύτερη συνέντευξη με τους Ime Udoka, Darvin Ham και Chauncey Billups. Κι εγώ αναρωτιέμαι πώς είναι δυνατόν να μην έχουν προσεγγίσει ακόμα τον Rick Carlisle. Όχι μόνο οι #celtics. Όλοι όσοι ψάχνουν κοουτς.#nbarumors #nbafreeagency #nbatrades #nba"
1633,2021-06-18 16:40:38+00:00,itsallabouttayy,We all knew kemba was gonna be traded… but what we didn’t know was Al was back baby. I would take Al over that kemba contract any day #Celtics #NBATwitter  #kemba #AlHorford #nbatrades #boston
1634,2021-06-18 16:15:50+00:00,NBYAYPOD,"It’s like he never left!
.
.
.
#nba #basketball #sport #news #okc #thunder #boston #celtics #alhorford #kembawalker #allstar #trade #celticsnation #thundernation #nbaseason #nbatrades #nbatwitter #nbayoungboy #nbamemes #comedy #podcast #nbyay https://t.co/WWdz1YhlUY"
1635,2021-06-18 15:54:39+00:00,ETBSports,"Per @wojespn: @Celtics trade Kemba Walker, pick 16 in the 2021 #NBADraft &amp; 2025 2nd to @okcthunder in exchange for Al Horford, Moses Brown &amp; a 2023 2nd. #NBA #NBATwitterLive #NBATwitter #NBAonTNT #NBAPlayoffs #NBANews #NBATrades #Celtics #ThunderUp https://t.co/36eRRUYc6B https://t.co/HoVBqcsooR"
1636,2021-06-18 15:11:59+00:00,spinph,Deal is first for Celtics with former coach Brad Stevens now leading the front office in Boston #NBAtrades https://t.co/YpOhuyff1t via @SpinPh
1637,2021-06-18 14:53:27+00:00,eccentricsole,"📣 New Podcast! ""Kemba Walker traded to the Thunder"" on @Spreaker #alhorford #bostonceltics #kembawalker #mosesbrown #nba #nbanews #nbanewsandnotes #nbatrades #okcthunder https://t.co/CtxCNvn8V3"
1638,2021-06-18 14:39:20+00:00,SportsTrenches,"I'm ok with this trade. Walker is a little older but we can watch his minutes early in the season and can provide a nice true PG for the franchise. Plus @okcthunder just got ANOTHER 2021 1st round pick. 🤯
#NBA #NBATRADES #OKC #BOSTON https://t.co/Ohm49sDsZV"
1639,2021-06-18 14:03:33+00:00,sportystudios,"I really love this trade as the Celtics get rid of Kemba’s large contract while they their PF/C veteran in Al Horford and also get a young, underrrated and talented center in Moses Brown!! #NBA #nbatrades #kembawalkertrade https://t.co/Tbsn6c9Cak"
1640,2021-06-18 13:59:59+00:00,LTrain_NBA,"Σε μια εξαιρετική κίνηση προχώρησαν οι #celtics. Έδωσαν τον Kemba στους #thunder για να πάρουν τον με εξαιρετικό potential center, Moses Brown. Φορτώθηκαν βέβαια και τα 34Μ του συμβολαίου του Horford. Προφανώς κ δώσανε κ δύο πικ στον Presti.
#nbarumors #nbafreeagency #nbatrades"
1641,2021-06-18 13:58:15+00:00,MarcvanW87,"#NBA go home, you're drunk!

#NBATrades https://t.co/56pEsKVcAP"
1642,2021-06-18 13:40:41+00:00,vonntrapp81,"Can't see #kemba suiting up in #okc. Tipping Presti is about to wheel and deal and stack more assets... #nbatrades

If he can flip horford &amp; a raw C prospect into a first rounder &amp; probably something valuable for Kemba soon.... It could be a huge off season for #OKC"
1643,2021-06-18 13:27:38+00:00,talks_this,"Didn't see this coming!  #thisbrothertalk #justmyopinion #TuneIn #sports #nbatrades #kembawalker @ Oklahoma City, Oklahoma https://t.co/X9QHKy2JfQ"
1644,2021-06-18 13:23:41+00:00,sportsruspod,"🚨Breaking News🚨

Los Boston Celtics cambian a Kemba Walker y el pick #16 del draft del 2021 a los Oklahoma City Thunder por Al Horford, Moses Brown y un pick de 2da ronda del draft del 2023.

#NBA #nbaseason #nbanews #nbatrades #BostonCeltics #OklahomaCityThunder #KembaWalker https://t.co/47UoD406em"
1645,2021-06-18 01:31:37+00:00,Ben_7_Ben,"#Sixers trade:
Ben Simmons

#Hawks trade:
Gallinari
Reddish
Huerter

Who says no?

#NBATrades
#NBA"
1646,2021-06-17 20:18:21+00:00,LTrain_NBA,"Βόμβα στους Mavericks. O Rick Carlisle ενημέρωσε τον Mark Cuban ότι δε θα είναι προπονητής των Mavs την επόμενη χρονιά.
#nbarumors #nbafreeagency #nbatrades #nba"
1647,2021-06-17 15:23:19+00:00,YuriGag62230377,Ben Simmons for CJ McCollum trade makes too much damn sense for both sides and i really hope doesn't happen as a Suns fan but as an NBA fan i think it'd be pretty cool.  it's the perfect trade of what both sides are missing. #Sixers #Blazers #NBATrades
1648,2021-06-17 14:17:48+00:00,CelticPurgatory,Celtics Trash Takes original… Marcus Smart for Spencer Dinwiddie makes a whole lot of sense for both teams…. Am I wrong?  #celtics #nets #nba #nbatrades @RedsArmy_John @StoolGreenie Thoughts? https://t.co/tNd2AnuiPH
1649,2021-06-17 03:07:26+00:00,ChiTownLarry,"Perfect trade:
Ben Simmons, Kormaz for CJ McCollum, Hood 

Who says no 😳

#nbatrades #wojbomb #ringernba"
